#Videos: id, id_parent (main video id), id_artist (from Artist table), name, video type (main/alternate/duplicate/dance), youtube link ID, views, likes, publishedon, lastupdate, dead (y means it was removed from youtube)
1175,0,91,"Dark Panda","main","XTAZ81djBfg",2552536,41519,"2015-08-25","2018-11-13 21:46:01","n"
1176,0,89,"Love Line","main","qM0S0iQ84YA",1124179,16197,"2015-12-17","2018-11-13 21:47:19","n"
1177,1176,89,"Love Line","alternate","ifNA0OnMJzk",1477567,27167,"2015-12-17","2018-11-13 21:48:02","n"
1178,795,40,"I need U","dance","hvUZb9NT7EY",32315452,526721,"2015-05-03","2018-11-15 11:07:03","n"
1179,1127,40,"Run","dance","9S3ZhJGv8JM",18706981,399589,"2015-12-09","2018-11-13 21:49:21","n"
1180,1100,40,"Dope","dance","NnbIIXNPtPU",12277509,230775,"2015-06-28","2018-11-13 21:50:01","n"
1181,578,40,"War of Hormone","dance","70SMjxn4FBA",25316074,556719,"2015-06-04","2018-11-13 21:51:05","n"
1182,,172,"Colorful","main","a3bgxXKimGA",7633451,131341,"2013-12-20","2018-11-13 21:52:01","n"
1183,,95,"Dumb&Dumber","main","QjZkpm7_kRk",25992101,369935,"2015-12-23","2018-11-13 21:52:07","n"
1184,,95,"What&#39;s Wrong?","main","KS2UujCafvQ",13254826,235724,"2015-12-23","2018-11-13 21:53:19","n"
1185,,206,"Again","main","6tPrej8Qdr0",12171246,112053,"2015-12-20","2018-11-13 21:54:01","n"
1186,,206,"Hide and Seek","main","oIdNdZwg768",2551905,23699,"2015-12-21","2018-11-13 21:54:07","n"
1187,860,80,"Just Right","dance","4EvV0IXd1BU",29788611,435148,"2015-07-16","2018-11-13 21:56:01","n"
1188,860,80,"Just Right","dance","nqmY53BICOM",9366946,169572,"2015-07-16","2018-11-13 21:57:21","n"
1191,638,80,"A","dance","v6aIv5X_9oE",9468984,134080,"2014-07-20","2018-11-13 21:59:04","n"
1194,642,80,"Girls Girls Girls","dance","ItPurkuV8ss",10713970,129089,"2014-02-10","2018-11-13 22:00:02","n"
1195,642,80,"Girls Girls Girls","dance","BKFrVY2GNVo",3508415,61516,"2014-01-26","2018-11-13 22:02:01","n"
1196,1044,80,"Confession Song","alternate","iGnVdD0vN8o",15862575,290757,"2015-11-27","2018-11-13 22:04:02","n"
1197,883,68,"Heartbreaker","duplicate","Jw4FyZ7jvMc",3415449,28453,"2009-08-26","2018-11-15 16:20:01","n"
1198,1144,68,"Butterfly","duplicate","98qqghzKAMM",2715131,37186,"2009-10-23","2018-11-15 16:24:02","n"
1199,1143,68,"A boy","alternate","-M56Ijgm4fo",2144996,22240,"2009-11-11","2018-11-15 16:29:51","n"
1200,886,199,"I&#39;ll Be There (english version)","alternate","IgsvOxK0WqA",8713655,56037,"2010-08-24","2018-11-15 16:32:01","n"
1201,290,199,"Where U At","duplicate","ro0d717tejg",7909114,36889,"2009-10-14","2018-11-15 16:35:30","n"
1202,541,60,"UP&DOWN","duplicate","xTJDZEuxy8A",18993929,79227,"2015-01-15","2018-11-13 22:06:02","n"
1203,,83,"Venus","main","zU3Ug5pw7sw",6981020,57216,"2012-05-08","2018-11-13 22:07:24","n"
1204,1209,83,"I&#39;m ill","duplicate","UakvkN_dd1M",2076354,26565,"2015-07-26","2018-11-13 22:08:02","n"
1205,,83,"Would you stay for tea?","main","bfVYOFCQufw",1717952,19949,"2013-05-01","2018-11-13 22:10:02","n"
1206,0,83,"Sticky Sticky","main","aP2PILSAwLs",5614200,31170,"2014-11-05","2018-11-13 22:12:01","n"
1208,0,83,"WiggleWiggle","main","SkRSXFQerZs",2970925,46371,"2015-01-08","2018-11-13 22:14:01","n"
1209,0,83,"I&#39;m ill","main","OtSS4xcdXpI",13027219,94105,"2015-07-21","2018-11-13 22:13:11","n"
1210,1208,83,"WiggleWiggle","alternate","jyOJ-_HfqBM",3727817,30566,"2015-01-06","2018-11-13 22:15:37","n"
1211,1206,83,"Sticky Sticky","alternate","9_kEcivwNxI",4632554,26850,"2014-11-30","2018-11-13 22:16:02","n"
1212,,60,"I Feel Good","main","CWFB8HCQsu0",12699723,90230,"2012-08-14","2018-11-13 22:17:35","n"
1213,,60,"WHOZ That girl","main","enrUVf_JTz8",9955069,56573,"2012-02-15","2018-11-13 22:18:02","n"
1214,256,73,"Good Boy","dance","cZPYWcAg86Q",58127705,513507,"2014-12-08","2018-11-15 08:10:02","n"
1215,953,74,"ZUTTER","dance","cBRaZT1KqGc",11409269,149172,"2015-08-05","2018-11-13 22:18:07","n"
1219,,184,"I&#39;ll be There","main","hXugfiaxLYQ",3667998,34645,"2012-09-18","2018-11-13 22:21:04","n"
1220,,184,"I Did It","main","j6Mns7IbRFE",1780698,26902,"2014-08-07","2018-11-13 22:22:02","n"
1221,,184,"Tonight","main","6VSpBPqBJF8",4941300,57271,"2013-08-27","2018-11-13 22:22:07","n"
1222,0,184,"Russian Roulette","main","IrIAoajRIUY",1904333,19656,"2012-02-08","2018-11-13 22:23:12","n"
1223,,184,"You Don&#39;t Love Me","main","99-Eit4a3-0",1543967,22541,"2014-01-26","2018-11-13 22:24:01","n"
1224,,184,"Painkiller","main","mkiLNi0fA-Y",1396768,17799,"2012-03-28","2018-11-13 22:26:01","n"
1225,,184,"Ghost","main","DikFQp6a7FM",1379699,15311,"2014-11-04","2018-11-13 22:28:08","n"
1226,,184,"Lonely","main","C9GqA2veVH4",3927622,30564,"2012-11-20","2018-11-13 22:31:04","n"
1227,,184,"Doggedly","main","SqMvrDJc7LQ",1195142,8511,"2012-01-09","2018-11-13 22:32:01","n"
1228,,155,"Sorry","main","7WPFE78UiW0",1466715,10385,"2015-10-07","2018-11-13 22:34:02","n"
1233,,167,"Do if for the fun","main","G-Jm31_vSdA",1085025,10784,"2015-12-29","2018-11-14 23:24:07","n"
1234,0,88,"Good Bye (My love from the star OST)","main","CYyD1cQoIJY",7108500,37634,"2014-02-07","2018-11-15 11:04:02","n"
1235,,114,"Like a star (My Love from the Star OST)","main","pwcxpfiAoEQ",4776421,16905,"2014-01-27","2018-11-14 22:04:07","n"
1236,,136,"My Destiny (My Love From the Star OST)","main","D07Q2k04uCU",22090644,112189,"2014-01-19","2018-11-15 07:43:54","n"
1237,0,136,"Only one day (Mask OST)","main","najmnTTtu2s",2486794,14650,"2015-06-11","2018-11-15 23:31:49","n"
1238,,136,"Miss you... Crying","main","-a0CAxEUK7M",1590213,11187,"2014-03-05","2018-11-15 22:31:23","n"
1240,1241,70,"Truth of Dare","duplicate","dmUwNaIEZ1g",2259617,15407,"2014-02-09","2018-11-13 22:40:01","n"
1241,0,70,"Truth of Dare","main","ZrdNZUUHt60",2996470,22359,"2014-02-05","2018-11-13 22:41:05","n"
1242,,70,"Paradise Lost","main","4i32ANEa5mk",17859354,144642,"2015-03-11","2018-11-15 07:13:16","n"
1243,,70,"Apple","main","qSEtAC8wkhw",4567585,30721,"2015-03-12","2018-11-13 22:42:02","n"
1244,,70,"Fxxk U","main","VSAVsstaj4E",15729800,109500,"2014-01-27","2018-11-15 07:06:01","n"
1245,755,51,"Be Ambitious","main","p749_yBqgUk",1260064,6635,"2013-06-19","2018-11-13 22:48:01","n"
1246,750,51,"Joker","duplicate","SraXuEUJxfQ",4869616,12901,"2015-04-14","2018-11-13 22:51:04","n"
1247,864,18,"Remember","duplicate","akoSG0kRcXw",3820380,65179,"2015-07-15","2018-11-13 23:00:07","n"
1248,469,18,"Luv","duplicate","dME1pCQQZQM",3396682,45221,"2014-11-23","2018-11-13 23:02:01","n"
1249,,18,"Crystal","main","csNNWUSxB5w",1920333,21703,"2014-06-15","2018-11-13 23:06:01","n"
1250,,18,"Good Morning Baby","main","SshpsY8GILg",4865502,35121,"2014-01-12","2018-11-13 23:08:02","n"
1251,0,71,"Lonely Night","main","tr6Xi0DNWj8",17481600,160895,"2016-01-03","2018-11-15 06:57:13","n"
1252,,51,"Someone like U","main","6H1QOFBNRWs",7787470,80941,"2016-01-04","2018-11-13 23:09:05","n"
1253,1252,51,"Someone like U","duplicate","AR6ge_NYXNE",532320,10335,"2016-01-04","2018-11-13 23:10:02","n"
1254,,34,"Boyfriend","main","zd5GGvWWnzU",27744769,198273,"2011-05-25","2018-11-15 19:08:02","n"
1255,,34,"Bounce","main","hnum0Qie2rY",6323278,108461,"2015-03-08","2018-11-13 23:10:07","n"
1256,1255,34,"Bounce","dance","_RaXh9NX3C0",2618749,39196,"2015-03-17","2018-11-13 23:11:04","n"
1257,,34,"White Out","main","B8QLLknB6Kw",1243516,24145,"2014-11-02","2018-11-13 23:12:02","n"
1258,,34,"Witch","main","o1nkmcTZEcs",9072798,132071,"2014-10-12","2018-11-13 23:13:35","n"
1259,,34,"Alarm","main","WNTTGs_H0pc",1370449,26101,"2014-06-10","2018-11-13 23:14:01","n"
1260,,34,"Obsession","main","zWUGHlefpYk",11307826,144919,"2014-06-04","2018-11-13 23:15:17","n"
1261,,34,"On&On","main","DMBWex5v1fE",4223297,51706,"2013-05-27","2018-11-13 23:16:02","n"
1262,,34,"I Yah","main","utJrJuBQ244",11186278,109807,"2013-01-09","2018-11-13 23:18:02","n"
1263,,34,"Janus","main","fPhfnAQGB0E",19141869,181253,"2012-11-07","2018-11-13 23:18:07","n"
1264,,34,"Love Style","main","UoFLHRVsVuU",5180747,52626,"2012-06-14","2018-11-13 23:19:44","n"
1265,,34,"I&#39;ll be There","main","CipF26oiY54",5275073,48968,"2011-12-07","2018-11-13 23:20:02","n"
1266,,34,"Don&#39;t touch my girl","main","f1cZ2uzxCjI",8530943,68979,"2011-10-05","2018-11-13 23:21:04","n"
1267,1266,34,"Don&#39;t touch my girl","alternate","Sfl3xl_LRnk",962308,10358,"2011-10-12","2018-11-13 23:22:02","n"
1268,1266,34,"Don&#39;t touch my girl","dance","lraAZoPzNHg",550530,7760,"2011-10-19","2018-11-13 23:22:07","n"
1269,1254,34,"Boyfriend","dance","WRttwRhPl68",2142916,20437,"2011-06-02","2018-11-13 23:23:17","n"
1270,,152,"Closer","main","isUudT58Xfk",9918312,133294,"2015-10-07","2018-11-13 23:24:01","n"
1271,,152,"Cupid","main","fCrCUv6rQ7I",5679982,59658,"2015-04-19","2018-11-13 23:25:06","n"
1272,,203,"The Ligjht","main","c-cOZgaotPY",4658581,148006,"2015-04-09","2018-11-13 23:26:02","n"
1273,,132,"Love Again","main","LDGO2nVf_dM",29676714,57076,"2015-09-21","2018-11-15 06:31:05","n"
1274,,132,"Open the Door","main","FLPLgJqeZJw",23275824,146556,"2013-10-30","2018-11-15 06:50:02","n"
1275,,132,"Ordinary Song","main","uM2q4quUxlM",2482864,5537,"2014-03-19","2018-11-15 16:50:01","n"
1276,,132,"A guy like me","main","o82Zc-_l4ls",2284590,6873,"2013-09-23","2018-11-15 16:58:01","n"
1277,1270,152,"Closer","duplicate","rFfBqu6vG6s",3198013,46303,"2015-10-19","2018-11-13 23:27:07","n"
1278,,53,"Cry Again","main","nBmW1IDchS0",7447035,39877,"2015-01-20","2018-11-13 23:28:01","n"
1279,,53,"Two Lovers","main","p0dKKDO3ooc",10372368,38633,"2015-03-17","2018-11-13 23:29:03","n"
1280,0,53,"It&#39;s alright this is love","main","nXHvDDLiANA",21449466,54728,"2014-07-29","2018-11-13 10:35:04","n"
1281,,53,"Be Warmed","main","1KtpinQW1DM",5483103,25361,"2013-03-31","2018-11-13 23:31:04","n"
1282,,53,"Don&#39;t say Goodbye","main","CuwRqIzkyOQ",13421642,67374,"2011-08-28","2018-11-13 23:32:01","n"
1283,,53,"The Letter","main","YVLIn6xMSh0",4496368,22450,"2013-11-13","2018-11-13 23:34:01","n"
1284,,53,"Moment Official","main","-HBkX3VGrWw",956165,6392,"2015-11-03","2018-11-13 23:35:00","n"
1285,,53,"Turtle","main","ykAoxJCZG8w",7926832,39010,"2013-03-03","2018-11-13 23:36:02","n"
1286,,53,"Just the two of us","main","iobhxO7W6Ow",3001243,12926,"2013-03-17","2018-11-13 23:38:02","n"
1287,,53,"Sorry, I&#39;m happy","main","odqk5KLJpaU",4374432,21062,"2015-01-22","2018-11-13 23:38:07","n"
1288,,130,"Return","main","Xw0URnMrFV8",13434673,91427,"2012-11-21","2018-11-14 23:11:05","n"
1289,,130,"And goodbye","main","b77ZUfs_-2M",827177,6925,"2015-06-11","2018-11-15 17:01:26","n"
1290,,130,"Invite","main","6WcmA-KmnB8",1366115,12399,"2012-12-16","2018-11-15 17:06:01","n"
1291,,186,"Study","main","x6qask_cn-I",2129377,17824,"2013-07-10","2018-11-13 23:40:01","n"
1292,,66,"Vista","main","2FBfIH1Fimw",2740248,31713,"2012-08-30","2018-11-13 23:41:04","n"
1293,731,66,"You&#39;re pitiful","alternate","j1rglBWea4E",1219189,11083,"2015-03-11","2018-11-13 23:42:02","n"
1294,0,87,"Might Just Die","main","Sa7QfiKGvfk",6701341,164206,"2015-05-25","2018-11-13 23:44:01","n"
1295,1294,87,"Might Just Die","duplicate","bCyys9JqOGI",1085522,30553,"2015-05-20","2018-11-13 23:46:01","n"
1296,1298,87,"Psycho","duplicate","yJDc5vYw_UE",1445507,31894,"2014-06-22","2018-11-13 23:46:07","n"
1297,,87,"What am I to you","main","sYY_rV78pLk",3438942,31118,"2013-11-25","2018-11-13 23:47:48","n"
1298,0,87,"Psycho","main","-3NuSt7XBxk",2110882,40018,"2014-06-26","2018-11-13 23:48:01","n"
1299,1297,87,"What am I to you","duplicate","qxFQTL5-isM",1448220,24487,"2013-12-02","2018-11-13 23:50:01","n"
1300,,87,"Tell Me Love","main","zeUEOxTd8IE",3799650,27748,"2013-08-19","2018-11-13 23:51:04","n"
1301,,87,"Dreamer","main","zM5GpSPGk-Y",1193514,26818,"2013-04-25","2018-11-13 23:52:02","n"
1304,,188,"Child in Time","main","GHB5jlv-Atg",746459,7497,"2015-01-28","2018-11-13 23:54:02","n"
1305,,188,"The Grasshopper Song","main","4h1SixKJSKs",2912888,20601,"2012-01-12","2018-11-13 23:55:24","n"
1306,,188,"Here I Am","main","9Isov_SmYhY",534778,6125,"2014-11-26","2018-11-13 23:56:02","n"
1307,,188,"Midnight Circus","main","vjBHPvYW3Gk",3510701,30974,"2011-06-02","2018-11-13 23:57:28","n"
1308,,188,"Don&#39;t say anything","main","E-p46SkT9V0",641524,7000,"2014-01-23","2018-11-13 23:58:01","n"
1309,,188,"Darling Of All Hearts","main","IsbiwkMY5kg",1774174,14714,"2013-06-19","2018-11-13 23:59:41","n"
1310,1304,188,"Child in Time","alternate","WIZBN5mpQs0",581349,3593,"2015-02-04","2018-11-14 10:00:03","n"
1311,,188,"Princess and Prince Charming","main","FG3QZHMkyPg",1619171,13595,"2012-04-19","2018-11-14 10:01:13","n"
1312,,188,"Monday Blues","main","NmWf1pFjodY",982836,7773,"2014-08-20","2018-11-14 10:02:02","n"
1313,,188,"Goodbye to Romance","main","MkmSxGCGW8Y",2684639,19265,"2012-12-13","2018-11-14 10:03:04","n"
1314,,188,"Once in Summer","main","qEOzdB8G-7U",928084,7675,"2014-07-31","2018-11-14 10:04:01","n"
1315,,188,"Pray","main","Uive4DMqAdc",1577715,20419,"2011-08-04","2018-11-14 10:05:57","n"
1316,1307,188,"Midnight Circys","duplicate","Th87K4O6iBE",659338,5028,"2011-06-06","2018-11-14 10:06:01","n"
1318,,143,"Rush","main","bSo7gYXp-bA",17003787,252645,"2015-09-06","2018-11-14 10:07:22","n"
1319,,129,"Bad Girls","main","kLyfHxNDeVM",16581599,172831,"2013-05-20","2018-11-15 07:34:01","n"
1320,887,196,"Turn it up","duplicate","vClRrR7S-qQ",2596103,29548,"2011-01-03","2018-11-12 23:11:04","n"
1321,,199,"Prayer","main","ETk4-LNuoBs",2929571,20341,"2009-08-26","2018-11-12 23:12:01","n"
1322,1265,199,"I&#39;ll be there","duplicate","OpQ2-iyc-bo",1630503,10873,"2010-08-22","2018-11-12 23:13:19","n"
1323,,199,"Wedding Dress","main","vXNmN0kHRwA",1545759,14283,"2010-08-05","2018-11-12 23:14:02","n"
1324,,155,"박보람 (1988 OST)","main","7_mNEE3Y96A",15725411,42171,"2015-11-27","2018-11-15 07:16:01","n"
1325,,92,"오혁","main","bLoO0FSXncg",23641651,56689,"2015-11-20","2018-11-14 10:08:01","n"
1326,,164,"Hoi Hoi","main","4oUtxee1QM8",2409691,12444,"2012-01-11","2018-11-14 10:09:41","n"
1327,,133,"Love Game","main","RKlJXpjeYC8",2998356,34953,"2015-04-26","2018-11-14 10:10:02","n"
1328,,133,"Awoo","main","CXPADwU05OQ",5119615,63403,"2015-04-21","2018-11-14 10:11:08","n"
1329,,133,"Stay Ever","main","3-9-0v3vvw8",667056,12936,"2015-12-08","2018-11-14 10:12:02","n"
1330,,133,"Voice","main","xCQcAuyP6Fk",271252,3737,"2013-09-08","2018-11-14 10:14:02","n"
1331,,133,"All Right","main","i_XfXnFAUbA",3628318,36277,"2013-06-17","2018-11-14 10:15:23","n"
1332,0,133,"Goodbye 20","main","zpZj1vDoV5s",2745588,34474,"2013-11-15","2018-11-14 10:16:01","n"
1333,0,116,"You call it romance","main","ONPbxm2C-RI",4209247,35324,"2016-01-05","2018-11-14 10:18:02","n"
1334,,133,"Rain","main","vPTOmDE-yKs",739044,9317,"2013-08-26","2018-11-14 10:19:44","n"
1335,,133,"Are you grown up?","main","Cw_huhV8UYU",939743,6994,"2015-03-03","2018-11-14 10:20:02","n"
1337,,193,"Little Apple","main","05-c-iy-WnY",10185145,69418,"2014-11-23","2018-11-14 10:22:02","n"
1338,,41,"Best Luck","main","FC7p9v-xtm4",38346658,303099,"2014-07-28","2018-11-15 06:13:18","n"
1339,,134,"Ah-Choo","main","v7qisJ_KuYI",8967368,105728,"2015-09-30","2018-11-14 10:23:40","n"
1340,1252,51,"Someone like U","dance","9mLJ6zEhGNo",858585,10445,"2016-01-14","2018-11-14 10:24:02","n"
1341,,4,"Follow Me","main","MAJ6Xk9bnew",16080032,63409,"2010-03-11","2018-11-14 10:25:17","n"
1342,,4,"Happy","main","didptMJxjpE",21027063,225313,"2014-03-02","2018-11-14 10:26:01","n"
1343,1341,4,"Follow Me","duplicate","0q62LBAbphk",15366338,97673,"2010-09-05","2018-11-14 10:27:17","n"
1344,0,4,"Fire (Street ver)","main","Cwq-XdPfpeA",8749858,21915,"2009-08-17","2018-11-14 10:28:01","n"
1345,357,4,"Clap your hands","duplicate","fuNbqWQt0l0",7056127,47067,"2010-09-09","2018-11-14 10:31:05","n"
1346,,4,"Be Mine","main","vZtd_m3VDJI",6520173,75036,"2012-06-05","2018-11-14 10:32:01","n"
1347,499,18,"NoNoNo","duplicate","hspqQuuuGIw",13249505,136048,"2016-01-12","2018-11-14 10:36:01","n"
1348,673,18,"Secret Garden","duplicate","IGKznd-4xQs",1817231,14124,"2016-01-12","2018-11-14 10:42:02","n"
1349,531,18,"Hush","duplicate","YXZ19CvCmto",4118800,32451,"2016-01-12","2018-11-14 10:44:01","n"
1350,,137,"Fire","main","XzNqcc__uRs",15063621,159085,"2015-01-08","2018-11-14 06:38:01","n"
1352,0,124,"Ordinary Love","main","xGav-z5yRiU",28049944,152045,"2015-09-20","2018-11-15 06:34:01","n"
1353,,24,"a Good Boy","main","elRqTV6wUaM",1850046,23854,"2013-06-16","2018-11-14 10:49:57","n"
1354,,24,"Sad Song","main","QYaH8EwEg_8",2126057,22640,"2012-09-09","2018-11-14 10:52:01","n"
1355,303,189,"Sorry Sorry","duplicate","4okKSigjyc4",8391904,65257,"2011-07-06","2017-11-08 00:00:00","y"
1356,303,189,"Sorry, Sorry (answer ver)","alternate","a507jISnumU",7546305,72316,"2009-12-10","2018-11-14 10:54:02","n"
1357,,211,"Champagne","main","EQQajFf6IYQ",4210376,80552,"2015-07-20","2018-11-12 23:15:52","n"
1358,,139,"Rise as One","main","BziPov944O4",2227413,62692,"2015-07-20","2018-11-12 23:16:02","n"
1359,,207,"Something","main","U9HBT6sRSZ8",15672044,204884,"2014-01-01","2018-11-14 10:58:02","n"
1360,,207,"Spellbound","main","2rU_RZy2XhI",7460922,106783,"2014-02-26","2018-11-14 10:59:29","n"
1361,,207,"Rising Sun","main","2ZxK60hbX-s",3848338,32774,"2009-11-23","2018-11-14 11:01:15","n"
1362,0,207,"Balloons","main","rdTVb64pfMs",5701152,59772,"2009-11-24","2018-11-14 11:03:23","n"
1363,,215,"Chained up","main","vqzBrI76e4g",23386284,378537,"2015-11-09","2018-11-14 11:04:01","n"
1364,,215,"Voodoo doll","main","MOG7BexjPjM",9290238,157880,"2013-11-19","2018-11-14 17:45:00","n"
1365,,215,"Eternity","main","cIfoNcm8Psw",15934459,185140,"2014-05-26","2018-11-14 17:47:34","n"
1366,,215,"Error","main","h-kmwFIHa9Q",5990893,96429,"2014-10-13","2018-11-14 17:49:23","n"
1367,,215,"Super Hero","main","pT0rl2luupY",5833842,75011,"2012-05-23","2018-11-14 17:51:05","n"
1368,,215,"Love Equation","main","hUaciqzBNEU",3257988,43927,"2015-02-23","2018-11-14 17:53:36","n"
1369,,215,"On and On","main","2TcXHDJIShI",2789453,34661,"2013-04-28","2018-11-14 17:54:02","n"
1370,,215,"Hyde","main","R9U5ZiqR-Xo",2722879,28550,"2013-05-19","2018-11-14 17:56:01","n"
1371,,215,"G.R.8.U","main","-wKcxx1Soao",4355040,50587,"2013-07-30","2018-11-14 17:58:01","n"
1372,,215,"Only U","main","m8LCqaYKluQ",3568192,48970,"2013-11-07","2018-11-14 18:00:02","n"
1373,,28,"Always","main","O7hx2BG-9TY",4709559,44039,"2009-08-26","2018-11-14 18:02:02","n"
1374,1135,28,"Number 1","duplicate","uMYTn91_iBY",3806850,30118,"2009-08-26","2018-11-14 18:03:41","n"
1375,1131,28,"Garagara go!!","duplicate","ZF31EVarByU",3255934,22435,"2009-08-26","2018-11-14 18:04:01","n"
1376,1133,28,"Beautiful Hangover","duplicate","XHVdoGwU43Y",4212476,33496,"2010-08-24","2018-11-14 18:05:28","n"
1377,1145,28,"This Love","duplicate","zlm6jZcGFbc",3759312,35819,"2009-08-26","2018-11-14 18:06:02","n"
1378,,170,"Strong Baby","main","zDTsf5xw3Kg",3122809,51088,"2009-08-26","2018-11-13 11:52:01","n"
1379,,186,"Sting","main","IIj7j7mtNS4",5666686,64920,"2016-01-17","2018-11-14 15:26:02","n"
1380,,49,"Don&#39;t Forget","main","TcytstV1_XE",23814232,171555,"2016-01-21","2018-11-15 06:47:03","n"
1381,,32,"Very Good","main","kJGcO5Une-g",21937118,253564,"2013-10-01","2018-11-14 18:07:09","n"
1382,,32,"Jackpot","main","83Yscg5vtVQ",18669943,200091,"2014-04-14","2018-11-14 18:08:02","n"
1383,1642,225,"I am you, you are me","duplicate","xbf2c0JBJic",974250,34977,"2016-01-24","2018-11-13 11:53:09","n"
1384,,225,"유레카","main","xp35Dwy4hHM",5387735,101835,"2015-12-06","2018-11-13 11:54:01","n"
1385,,225,"Boys And Girls","main","UsaJsymfuWU",25585095,144077,"2015-11-02","2018-11-15 06:22:02","n"
1386,0,225,"Tough Cookie","main","P2RLb-RryEs",4536985,104090,"2014-11-06","2018-07-20 11:37:36","y"
1387,0,76,"Rough","main","0VKcLPdY9lI",57994251,374654,"2016-01-24","2018-11-15 09:21:05","n"
1388,1379,186,"Sting","alternate","54NyyS6_yos",3231881,39434,"2016-01-23","2018-11-14 15:27:19","n"
1389,1379,186,"Sting","dance","RD19IQ0eDrw",84400,2852,"2016-01-21","2018-11-14 15:28:02","n"
1390,,57,"Born Hater","main","3s1jaFDrp5M",12051560,212173,"2014-10-18","2018-11-14 18:09:43","n"
1391,,57,"Don&#39;t hate me","main","u2ePT5OlZ7o",4228560,73373,"2012-10-19","2018-11-14 18:10:02","n"
1392,0,57,"Up","main","9EIYWmRkeRE",3535322,59232,"2012-10-19","2018-11-14 18:11:05","n"
1393,,57,"One","main","OpTKLNjUdwQ",3571317,20934,"2011-05-23","2018-11-14 18:12:01","n"
1394,0,57,"Love Love Love","main","qdr0fZbuffY",3165586,15410,"2011-05-24","2018-11-14 18:13:44","n"
1395,0,57,"Shoebox","main","4lHBBxEwiCA",667630,15819,"2014-12-31","2018-11-14 18:14:01","n"
1396,,57,"Umbrela","main","oSC47Yp-Hpg",1237958,11844,"2011-07-05","2018-11-14 18:14:08","n"
1397,,57,"1minute 1second","main","TzW9uwfSMv4",2446436,11522,"2011-05-23","2018-11-14 18:15:41","n"
1398,,197,"Tomorrow","main","-zU4Mj9dpUI",13791378,139586,"2011-10-31","2018-11-14 23:08:02","n"
1399,,197,"Bad","main","dPmX-K7eadM",5455453,76791,"2011-10-23","2018-11-13 11:56:02","n"
1400,,221,"Cider","main","-YJFr4pwwl0",3865746,93592,"2016-01-27","2018-11-14 17:29:04","n"
1401,909,186,"Vibrato","alternate","v_xoYR7-1TY",10148866,42966,"2015-08-02","2018-11-14 15:29:58","n"
1402,0,7,"Hate","main","D_F9HUTYnl0",52047167,640843,"2016-01-31","2018-11-15 09:12:01","n"
1403,0,200,"Rain","main","eHir_vB1RUI",45602108,410564,"2016-02-02","2018-11-15 07:40:01","n"
